genome_id,genome_name,label
573.13583,Klebsiella pneumoniae KPN1679ec,R
573.52991,Klebsiella pneumoniae ST231,S
573.66607,Klebsiella pneumoniae KP_NORM_BLD_112914,S
573.73533,Klebsiella pneumoniae KP1,R
573.52408,Klebsiella pneumoniae ST11 CRKP08,S
573.28037,Klebsiella pneumoniae strain 071I7,S
573.14195,Klebsiella pneumoniae KPN504ec,R
573.14141,Klebsiella pneumoniae KPN421ec,R
573.27234,Klebsiella pneumoniae strain AS003499,S
573.77846,Klebsiella pneumoniae GDKL-30,R
573.67507,Klebsiella pneumoniae Kp2287,S
573.12923,Klebsiella pneumoniae 83,S
573.19872,Klebsiella pneumoniae strain KP-Y10,S
573.31080,Klebsiella pneumoniae strain WU21,S
573.39840,Klebsiella pneumoniae,S
573.21922,Klebsiella pneumoniae strain EuSCAPE_IT348,S
573.27977,Klebsiella pneumoniae strain 3C25,R
573.47266,Klebsiella pneumoniae KP182,S
573.31254,Klebsiella pneumoniae strain BA20978,R
573.27987,Klebsiella pneumoniae strain 3C2,S
573.25812,Klebsiella pneumoniae strain RJ1322,R
573.13426,Klebsiella pneumoniae KPN1488ec,R
573.48023,Klebsiella pneumoniae ZBX-K3,S
573.55313,Klebsiella pneumoniae 1_P2_10,S
573.23133,Klebsiella pneumoniae strain PN107,S
573.52946,Klebsiella pneumoniae K2149,S
573.13841,Klebsiella pneumoniae KPN2010ec,S
573.22050,Klebsiella pneumoniae strain EuSCAPE_ES273,R
573.51005,Klebsiella pneumoniae KFMC_KP02,S
573.48955,Klebsiella pneumoniae NT05,S
573.29848,Klebsiella pneumoniae strain ZKP205,S
573.68102,Klebsiella pneumoniae 58876_lr,S
573.52288,Klebsiella pneumoniae COL-Kpn91,S
573.37618,Klebsiella pneumoniae strain 20KXXI,S
573.14857,Klebsiella pneumoniae strain WCHKP107220,S
573.69473,Klebsiella pneumoniae MRSN918589,S
573.26013,Klebsiella pneumoniae strain NJSDYYY43-CR,S
573.51924,Klebsiella pneumoniae PEkp177,S
573.78025,Klebsiella pneumoniae 3057_kpn,R
573.77665,Klebsiella pneumoniae K36,S
573.55288,Klebsiella pneumoniae HRSG-E2-bin-118,S
573.27285,Klebsiella pneumoniae strain AH3176-1,R
573.42370,Klebsiella pneumoniae strain TUM17554,S
573.45246,Klebsiella pneumoniae cpe097,S
573.59082,Klebsiella pneumoniae LC_165,S
573.56454,Klebsiella pneumoniae AHM21C2915KI,S
573.14867,Klebsiella pneumoniae strain WCHKP31,S
573.73546,Klebsiella pneumoniae LACPHL-BACT-2024-00130,R
573.43810,Klebsiella pneumoniae Kp_HUCA_Bac_11,R
573.42200,Klebsiella pneumoniae strain 04A025,S
573.17840,Klebsiella pneumoniae strain PMB_4_4,R
573.45123,Klebsiella pneumoniae NKP4,R
573.46628,Klebsiella pneumoniae 361,R
573.20843,Klebsiella pneumoniae strain EuSCAPE_RO034,S
573.56502,Klebsiella pneumoniae 2019010306,R
573.24417,Klebsiella pneumoniae strain MUGSI_50,R
573.79058,Klebsiella pneumoniae BGS2989,S
573.13159,Klebsiella pneumoniae KPN1164ec,R
573.43086,Klebsiella pneumoniae strain SDHK17,S
573.64960,Klebsiella pneumoniae 1001283B150209_150212_C4,S
573.14013,Klebsiella pneumoniae KPN275ec,S
573.63965,Klebsiella pneumoniae CIM-Carb-040,R
573.54322,Klebsiella pneumoniae WU-023-E2-U04,S
573.43038,Klebsiella pneumoniae strain SDWK36,R
573.50133,Klebsiella pneumoniae DMCPKP4,R
573.42846,Klebsiella pneumoniae strain GIMC1002:Kpn-3Ts64,R
573.42145,Klebsiella pneumoniae strain SDWK25,S
573.50019,Klebsiella pneumoniae K200007,S
573.34273,Klebsiella pneumoniae strain INF361-sc-2280198,S
573.37250,Klebsiella pneumoniae strain 2020EL-00118,S
573.24302,Klebsiella pneumoniae strain 415,S
573.67397,Klebsiella pneumoniae MGL_K_9,S
573.13345,Klebsiella pneumoniae KPN139ec,R
573.27464,Klebsiella pneumoniae strain 175C3,R
573.41434,Klebsiella pneumoniae strain KPC94,R
573.57172,Klebsiella pneumoniae 2020C07-160,R
573.18174,Klebsiella pneumoniae strain WCHKP040046,S
573.68023,Klebsiella pneumoniae CDK6317,S
573.72938,Klebsiella pneumoniae GIMC1032:Kpn69181223,S
573.56415,Klebsiella pneumoniae K6-126.1,S
573.72859,Klebsiella pneumoniae S2021269,S
573.36702,Klebsiella pneumoniae strain KP-1673,S
573.78405,Klebsiella pneumoniae SKLX102112,S
573.20562,Klebsiella pneumoniae strain EuSCAPE_PT052,S
573.38746,Klebsiella pneumoniae strain KP0006,S
573.33332,Klebsiella pneumoniae strain NR2837,R
573.64615,Klebsiella pneumoniae 59817_sr,S
573.33820,Klebsiella pneumoniae strain Kp391,S
573.66051,Klebsiella pneumoniae JBDEABG-19-0147,S
573.12867,Klebsiella pneumoniae 3345,R
573.21962,Klebsiella pneumoniae strain EuSCAPE_ES078,R
573.20038,Klebsiella pneumoniae strain UBA9504,S
573.39808,Klebsiella pneumoniae strain CVUAS 30298,S
573.52235,Klebsiella pneumoniae COL-Kpn123,S
573.50484,Klebsiella pneumoniae strain 2289,S
573.55113,Klebsiella pneumoniae KP10648,S
573.26273,Klebsiella pneumoniae strain 5012STDY7626391,R
573.16416,Klebsiella pneumoniae strain ID8,S
573.43029,Klebsiella pneumoniae strain SDWK44,S
573.48084,Klebsiella pneumoniae ET13,R
573.46574,Klebsiella pneumoniae MUGSI_8,S
573.27397,Klebsiella pneumoniae strain P008E L3,S
573.66739,Klebsiella pneumoniae KP_NORM_BLD_117503,S
573.47240,Klebsiella pneumoniae 2016-1178,S
573.46029,Klebsiella pneumoniae TFKP156,S
573.20764,Klebsiella pneumoniae strain EuSCAPE_UK058,S
573.63365,Klebsiella pneumoniae KLEB-CRE-GSH-0023,S
573.25951,Klebsiella pneumoniae strain CRKP I,S
573.24108,Klebsiella pneumoniae strain MUGSI_272,S
573.20848,Klebsiella pneumoniae strain EuSCAPE_RO039,S
573.79150,Klebsiella pneumoniae BG4754,S
573.66672,Klebsiella pneumoniae KP_NORM_BLD_115382,S
573.43970,Klebsiella pneumoniae 147,S
573.37702,Klebsiella pneumoniae strain 18080100130-1,S
573.47299,Klebsiella pneumoniae P109,S
573.14413,Klebsiella pneumoniae KPN811ec,R
573.24113,Klebsiella pneumoniae strain MUGSI_308,R
573.26167,Klebsiella pneumoniae strain 5012STDY7312599,S
573.13652,Klebsiella pneumoniae KPN1756ec,R
573.29095,Klebsiella pneumoniae strain 2018S06-082 strain not collected,S
573.18659,Klebsiella pneumoniae strain WCHKP015464,S
573.13524,Klebsiella pneumoniae KPN1603ec,R
573.64694,Klebsiella pneumoniae S57,S
573.21869,Klebsiella pneumoniae strain EuSCAPE_IT388,R
573.20345,Klebsiella pneumoniae strain 4300STDY6470468,S
573.72916,Klebsiella pneumoniae 17540,S
573.65582,Klebsiella pneumoniae HZ-CRKP-22,R
573.25627,Klebsiella pneumoniae strain GF48B,S
573.15228,Klebsiella pneumoniae strain FJ10,S
573.41340,Klebsiella pneumoniae strain Kp_HUCA_Bac_90,S
573.52552,Klebsiella pneumoniae PSKP12,S
573.21760,Klebsiella pneumoniae strain EuSCAPE_IT228,R
573.51890,Klebsiella pneumoniae KP1650,R
573.20270,Klebsiella pneumoniae strain 4300STDY6542364,S
573.50476,Klebsiella pneumoniae strain 3987,R
573.54124,Klebsiella pneumoniae PK501,S
573.9820,Klebsiella pneumoniae strain UCI115,S
573.25598,Klebsiella pneumoniae strain F13,S
573.50574,Klebsiella pneumoniae strain 46478 strain not applicable,R
573.65971,Klebsiella pneumoniae JBCCACA-19-0027,S
573.13088,Klebsiella pneumoniae KPN1075ec,R
573.18564,Klebsiella pneumoniae strain KPC 20,R
573.19988,Klebsiella pneumoniae strain Kp_SE1_NDM_10_2017,S
573.50998,Klebsiella pneumoniae KFMC_KP210,R
573.42901,Klebsiella pneumoniae strain MRSN581745,S
573.78767,Klebsiella pneumoniae Kpn3403,S
573.27457,Klebsiella pneumoniae strain 177H5,R
573.77740,Klebsiella pneumoniae 30,S
573.20319,Klebsiella pneumoniae strain 4300STDY6470450,R
573.56419,Klebsiella pneumoniae K7-301,S
573.46398,Klebsiella pneumoniae CX66,S
573.14308,Klebsiella pneumoniae KPN677ec,R
573.21983,Klebsiella pneumoniae strain EuSCAPE_HU011,R
573.63334,Klebsiella pneumoniae KLEB-CRE-M09-0010,R
573.39682,Klebsiella pneumoniae strain 11331 strain CVUAS 11331,S
573.17654,Klebsiella pneumoniae strain COL-Kpn108,S
573.55158,Klebsiella pneumoniae HENAN2063,S
573.20255,Klebsiella pneumoniae strain 4300STDY6542370,S
573.37752,Klebsiella pneumoniae strain UEB_3,R
573.27561,Klebsiella pneumoniae strain SHK022,R
573.25935,Klebsiella pneumoniae strain 1811130034 cecum API 5215773,S
573.52402,Klebsiella pneumoniae ST11 CRKP09,S
573.77423,Klebsiella pneumoniae CFI_141_KPC3,R
573.44513,Klebsiella pneumoniae 4906.28,S
573.44576,Klebsiella pneumoniae kp-30,R
573.32427,Klebsiella pneumoniae strain INF151,S
573.66806,Klebsiella pneumoniae KP_NORM_BLD_13888,S
573.66320,Klebsiella pneumoniae 26994_6#71,R
573.49962,Klebsiella pneumoniae Kp47,S
573.51019,Klebsiella pneumoniae CCUG 75164,S
573.46604,Klebsiella pneumoniae MRSN20094,R
573.57181,Klebsiella pneumoniae 2020S07-151,R
573.34086,Klebsiella pneumoniae strain K31,S
573.67394,Klebsiella pneumoniae MGL_K_13,S
573.46196,Klebsiella pneumoniae 2485STDY5438214,R
573.50528,Klebsiella pneumoniae strain KFMC_KP03,S
573.25961,Klebsiella pneumoniae strain 07005,S
573.44132,Klebsiella pneumoniae MRSN14444,R
573.17746,Klebsiella pneumoniae strain A4,S
573.44229,Klebsiella pneumoniae KCJ3K697,S
573.15520,Klebsiella pneumoniae strain INF074,S
573.27694,Klebsiella pneumoniae strain 4928STDY7387772,S
573.22373,Klebsiella pneumoniae strain CRK0130,R
573.18227,Klebsiella pneumoniae strain SCKP040072,R
573.31332,Klebsiella pneumoniae strain kp180,R
573.52844,Klebsiella pneumoniae X_1,S
573.25978,Klebsiella pneumoniae strain 13008,R
573.37718,Klebsiella pneumoniae strain HK31,R
573.44075,Klebsiella pneumoniae MRSN591344,S
573.13767,Klebsiella pneumoniae KPN1911ec,S
573.41876,Klebsiella pneumoniae strain WHC151,R
573.65531,Klebsiella pneumoniae CRE-44,S
573.27241,Klebsiella pneumoniae strain AS001328,S
573.44795,Klebsiella pneumoniae 18B30,S
573.33227,Klebsiella pneumoniae strain NR6624,R
573.29617,Klebsiella pneumoniae strain E6,S
573.55063,Klebsiella pneumoniae GIMC1010:Kpn-52ICU-7H,R
573.31702,Klebsiella pneumoniae strain UCO517,R
573.14278,Klebsiella pneumoniae KPN611ec,R
573.69530,Klebsiella pneumoniae MRSN612920,S
573.12758,Klebsiella pneumoniae strain AK_1024,S
573.43408,Klebsiella pneumoniae strain 0213293972,S
573.21910,Klebsiella pneumoniae strain EuSCAPE_IT331,S
573.63151,Klebsiella pneumoniae CRKP_Feces4,R
573.55257,Klebsiella pneumoniae 2470,S
573.58953,Klebsiella pneumoniae K48,S
573.58395,Klebsiella pneumoniae 1784,S
573.13726,Klebsiella pneumoniae KPN1863ec,S
573.56232,Klebsiella pneumoniae B24,R
573.21597,Klebsiella pneumoniae strain EuSCAPE_IT026,R
573.21322,Klebsiella pneumoniae strain EuSCAPE_PL017,S
573.27456,Klebsiella pneumoniae strain 181E2,R
573.21378,Klebsiella pneumoniae strain EuSCAPE_SK009,S
573.78683,Klebsiella pneumoniae KPNCDS26,S
573.36033,Klebsiella pneumoniae strain CRKP78,S
573.78425,Klebsiella pneumoniae SKLX073449,R
573.72855,Klebsiella pneumoniae S2021291,R
573.25804,Klebsiella pneumoniae strain Y4 mgrB,S
573.50061,Klebsiella pneumoniae B3,S
573.43025,Klebsiella pneumoniae strain SDWK48,S
573.29932,Klebsiella pneumoniae strain Kpngiani7132620,S
573.29833,Klebsiella pneumoniae strain ZKP156,S
573.66818,Klebsiella pneumoniae KP_NORM_BLD_14167,S
573.77891,Klebsiella pneumoniae GDKL-73,R
573.42069,Klebsiella pneumoniae strain CAZ47,R
573.41364,Klebsiella pneumoniae strain Kp_HUCA_Bac_57,S
573.58929,Klebsiella pneumoniae KPN5752,R
573.24429,Klebsiella pneumoniae strain MUGSI_67,R
573.53466,Klebsiella pneumoniae NR4047,S
573.47199,Klebsiella pneumoniae 2019-2120,S
573.49960,Klebsiella pneumoniae Kp49,R
573.46713,Klebsiella pneumoniae MUGSI_96,R
573.68302,Klebsiella pneumoniae KpLESPA_196,R
573.65190,Klebsiella pneumoniae B19293,S
573.21406,Klebsiella pneumoniae strain EuSCAPE_CZ008,S
573.66087,Klebsiella pneumoniae JBEGADG-19-0013,S
573.13924,Klebsiella pneumoniae KPN2105ec,S
573.37568,Klebsiella pneumoniae strain BKQECT,S
573.48215,Klebsiella pneumoniae 236A8,R
573.21614,Klebsiella pneumoniae strain EuSCAPE_IT044,R
573.50218,Klebsiella pneumoniae C7663,R
573.41998,Klebsiella pneumoniae strain MRSN28866,R
573.42310,Klebsiella pneumoniae strain MEZKP34,S
573.46848,Klebsiella pneumoniae KP-20PI,R
573.43412,Klebsiella pneumoniae strain 400195-2-18,R
573.14473,Klebsiella pneumoniae KPN894ec,R
573.29822,Klebsiella pneumoniae strain ZKP7,S
573.78787,Klebsiella pneumoniae Kpn3175,S
573.29524,Klebsiella pneumoniae strain CL2159,S
573.79117,Klebsiella pneumoniae BG5018,S
573.26192,Klebsiella pneumoniae strain 5012STDY7312625,S
573.74275,Klebsiella pneumoniae WYZHKP36,R
573.44831,Klebsiella pneumoniae Kp_HUCA_Bac_88,S
573.50556,Klebsiella pneumoniae strain CCUG 67826,S
573.25839,Klebsiella pneumoniae strain SIKP029,S
573.33840,Klebsiella pneumoniae strain COL17,R
573.15564,Klebsiella pneumoniae strain KSB1_10G,S
573.73537,Klebsiella pneumoniae MNH03,R
573.29866,Klebsiella pneumoniae strain Kpngiani7132568,R
573.52969,Klebsiella pneumoniae 41HMV001-R44,S
573.46576,Klebsiella pneumoniae MUGSI_2,S
573.31889,Klebsiella pneumoniae strain Kp1264,R
573.25640,Klebsiella pneumoniae strain 8AS,S
573.29469,Klebsiella pneumoniae strain 1711084,R
573.44512,Klebsiella pneumoniae 400195-1-18,R
573.48081,Klebsiella pneumoniae ET16,R
573.57178,Klebsiella pneumoniae 2020S09-111,S
573.13429,Klebsiella pneumoniae KPN1491ec,R
573.57207,Klebsiella pneumoniae 2020N17-053,R
573.52318,Klebsiella pneumoniae C20,S
573.77500,Klebsiella pneumoniae Kp-NDM-5,R
573.10085,Klebsiella pneumoniae strain VRCO0336,S
573.47112,Klebsiella pneumoniae KP201707,R
573.78781,Klebsiella pneumoniae Kpn113,S
573.13232,Klebsiella pneumoniae KPN1252ec,R
573.36241,Klebsiella pneumoniae strain ERR1600593-bin.5,S
573.14869,Klebsiella pneumoniae strain 34E1,S
573.66247,Klebsiella pneumoniae 26968_6#8,R
573.44664,Klebsiella pneumoniae LZKP00001,S
573.52186,Klebsiella pneumoniae BA33560,R
573.62641,Klebsiella pneumoniae AMR180022,R
573.66082,Klebsiella pneumoniae JBEAAGC-19-0025,S
573.46378,Klebsiella pneumoniae CX101,S
573.51913,Klebsiella pneumoniae PEkp195,S
573.21706,Klebsiella pneumoniae strain EuSCAPE_ME014,R
573.54083,Klebsiella pneumoniae X1087,R
573.62414,Klebsiella pneumoniae INSA57873,R
573.69492,Klebsiella pneumoniae MRSN702295,S
573.13752,Klebsiella pneumoniae KPN1890ec,S
573.18230,Klebsiella pneumoniae strain K10,R
573.17816,Klebsiella pneumoniae strain M057110,R
573.55260,Klebsiella pneumoniae 2130,S
573.65539,Klebsiella pneumoniae KPH,S
573.56952,Klebsiella pneumoniae 6287362,S
573.43818,Klebsiella pneumoniae Kp_HUCA_Bac_3,R
573.54275,Klebsiella pneumoniae ID_0728_21,R
573.63417,Klebsiella pneumoniae N594,R
573.56199,Klebsiella pneumoniae P2-1,R
573.45824,Klebsiella pneumoniae 2019.TE.17,S
573.35537,Klebsiella pneumoniae strain KP91_C,S
573.43522,Klebsiella pneumoniae strain Previously collected from blood cultures (R) strain Previously collected from blood cultures (R) strain Previously collected from blood cultures (R),S
573.12686,Klebsiella pneumoniae strain PO906,S
573.14353,Klebsiella pneumoniae KPN729ec,R
573.14140,Klebsiella pneumoniae KPN420ec,R
573.52864,Klebsiella pneumoniae kp539,S
573.14159,Klebsiella pneumoniae KPN442ec,R
573.54905,Klebsiella pneumoniae 1851,S
573.42268,Klebsiella pneumoniae strain Kp_HUCA_Bac_33,R
573.46092,Klebsiella pneumoniae KSB1_8B,S
573.78890,Klebsiella pneumoniae LACPHL-BACT-2024-00278,S
573.49598,Klebsiella pneumoniae Kp.112,S
573.33199,Klebsiella pneumoniae strain NR5077,R
573.64682,Klebsiella pneumoniae NEP20,S
573.63378,Klebsiella pneumoniae T95,R
573.27236,Klebsiella pneumoniae strain AS002226,S
573.27691,Klebsiella pneumoniae strain 4928STDY7387733,S
573.57180,Klebsiella pneumoniae 2018C08-141,R
573.63137,Klebsiella pneumoniae CRKPN22,S
573.68179,Klebsiella pneumoniae Boma8,S
573.20371,Klebsiella pneumoniae strain 4300STDY6470437,R
573.26270,Klebsiella pneumoniae strain 5012STDY7626386,R
573.45954,Klebsiella pneumoniae K210279,R
573.52941,Klebsiella pneumoniae K2166,S
573.18656,Klebsiella pneumoniae strain WCHKP015488,R
573.52947,Klebsiella pneumoniae K2241,S
573.43923,Klebsiella pneumoniae 21,R
573.20195,Klebsiella pneumoniae strain 4300STDY6636954,S
573.54740,Klebsiella pneumoniae 40,S
573.45155,Klebsiella pneumoniae DGL2,S
573.58259,Klebsiella pneumoniae 17449,R
573.66912,Klebsiella pneumoniae KP_NORM_BLD_2013_91198,S
573.22438,Klebsiella pneumoniae strain CRK0110,R
573.68400,Klebsiella pneumoniae K1-1/2MIC-a,R
573.42037,Klebsiella pneumoniae strain 2019_OU_BfR0020,S
573.27272,Klebsiella pneumoniae strain SCPM-O-B-7878 (KPB1802) strain SCPM-O-B-7878 (KPB1802) strain SCPM-O-B-7878 (KPB1802),S
573.49994,Klebsiella pneumoniae 19051132,S
573.57167,Klebsiella pneumoniae 14_P2_15,S
573.69541,Klebsiella pneumoniae MRSN488606,R
573.44460,Klebsiella pneumoniae MCL-2017-8,S
573.18542,Klebsiella pneumoniae strain AR_0087,R
573.77620,Klebsiella pneumoniae M122-2,S
573.69489,Klebsiella pneumoniae MRSN824818,R
573.46399,Klebsiella pneumoniae CX63,S
573.54107,Klebsiella pneumoniae PK-565,S
573.20497,Klebsiella pneumoniae strain EuSCAPE_ES151,S
573.52580,Klebsiella pneumoniae SP5720,S
573.12905,Klebsiella pneumoniae 3263,R
573.15243,Klebsiella pneumoniae strain C16,R
573.21212,Klebsiella pneumoniae strain EuSCAPE_PL047,R
573.24360,Klebsiella pneumoniae strain MUGSI_157,R
573.13937,Klebsiella pneumoniae KPN2125ec,R
573.21284,Klebsiella pneumoniae strain EuSCAPE_TR255,S
573.64803,Klebsiella pneumoniae 6403,S
573.27552,Klebsiella pneumoniae strain P1,S
573.50786,Klebsiella pneumoniae HA3pKpn,R
573.13481,Klebsiella pneumoniae KPN1551ec,R
573.13163,Klebsiella pneumoniae KPN1168ec,R
573.78048,Klebsiella pneumoniae 209_kpn,R
573.62395,Klebsiella pneumoniae 20190391,S
573.14379,Klebsiella pneumoniae KPN762ec,R
573.17914,Klebsiella pneumoniae strain AR_0363,R
573.78044,Klebsiella pneumoniae 1456_kpn,R
573.42138,Klebsiella pneumoniae strain SDWK33,S
573.38711,Klebsiella pneumoniae strain Kp13,R
573.55133,Klebsiella pneumoniae KP14091,S
573.25725,Klebsiella pneumoniae strain TUM14064,S
573.21359,Klebsiella pneumoniae strain EuSCAPE_FR041,R
573.36063,Klebsiella pneumoniae strain GCKp19,S
573.67704,Klebsiella pneumoniae Kp1209,R
573.14213,Klebsiella pneumoniae KPN527ec,S
573.30846,Klebsiella pneumoniae strain AS012378,S
573.41852,Klebsiella pneumoniae strain K6310,S
573.13873,Klebsiella pneumoniae KPN2047ec,R
573.21135,Klebsiella pneumoniae strain EuSCAPE_BE105,R
573.52508,Klebsiella pneumoniae DH39,S
573.78184,Klebsiella pneumoniae 173F9,S
573.41214,Klebsiella pneumoniae strain KP1,R
573.27984,Klebsiella pneumoniae strain 3C9,S
573.50078,Klebsiella pneumoniae RM2.68.T4,S
573.24171,Klebsiella pneumoniae strain MUGSI_91,S
573.63122,Klebsiella pneumoniae CRKPN38,R
573.15604,Klebsiella pneumoniae strain KSB1_9I,S
573.67099,Klebsiella pneumoniae KP_NORM_BLD_63333,S
573.72877,Klebsiella pneumoniae S2021006,S
573.79019,Klebsiella pneumoniae S18,S
573.49583,Klebsiella pneumoniae Kp.156,R
573.38735,Klebsiella pneumoniae strain KP0024,S
573.64769,Klebsiella pneumoniae 30854_C4541043,S
573.27469,Klebsiella pneumoniae strain 171J9,R
573.21875,Klebsiella pneumoniae strain EuSCAPE_IT404,R
573.64647,Klebsiella pneumoniae MJH622,S
573.44070,Klebsiella pneumoniae MRSN607210,S
573.50580,Klebsiella pneumoniae strain 46610 strain not applicable,R
573.37692,Klebsiella pneumoniae strain 18082400115-1,S
573.18503,Klebsiella pneumoniae strain WUSM_KP_80,S
573.52279,Klebsiella pneumoniae COL-Kpn102,S
573.15461,Klebsiella pneumoniae strain 10315_6#5,R
573.43039,Klebsiella pneumoniae strain SDWK32,S
573.40987,Klebsiella pneumoniae strain PAC4_180130,R
573.62411,Klebsiella pneumoniae INSA58040,S
573.21468,Klebsiella pneumoniae strain EuSCAPE_FR012,R
573.45220,Klebsiella pneumoniae 10,R
573.68028,Klebsiella pneumoniae CDK0501,R
573.13389,Klebsiella pneumoniae KPN1448ec,R
573.58490,Klebsiella pneumoniae CQ8,S
573.14531,Klebsiella pneumoniae KPN967ec,R
573.19948,Klebsiella pneumoniae strain KpvST101_OXA-48,R
573.43479,Klebsiella pneumoniae strain No.16,R
573.45029,Klebsiella pneumoniae DY2009,S
573.53046,Klebsiella pneumoniae KPJCL-3,R
573.25709,Klebsiella pneumoniae strain TUM14043,S
573.26242,Klebsiella pneumoniae strain 5012STDY7626522,S
573.15230,Klebsiella pneumoniae strain C2,S
573.24365,Klebsiella pneumoniae strain MUGSI_161,R
573.79282,Klebsiella pneumoniae CN-317-F,R
573.48187,Klebsiella pneumoniae 263E1,S
573.52989,Klebsiella pneumoniae ST16,S
573.66377,Klebsiella pneumoniae 26994_7#155,R
573.21003,Klebsiella pneumoniae strain EuSCAPE_HR087,S
573.17688,Klebsiella pneumoniae strain COL-Kpn115,S
573.50008,Klebsiella pneumoniae K210223,R
573.27953,Klebsiella pneumoniae strain Kp15,S
573.44647,Klebsiella pneumoniae K15,R
573.33327,Klebsiella pneumoniae strain NR4448,R
573.53829,Klebsiella pneumoniae UTH00130,S
573.37703,Klebsiella pneumoniae strain 18120300172-2,S
573.67190,Klebsiella pneumoniae ERR7221158,R
573.14436,Klebsiella pneumoniae KPN841ec,R
573.18170,Klebsiella pneumoniae strain SCKP020053,S
573.14156,Klebsiella pneumoniae KPN438ec,R
573.29463,Klebsiella pneumoniae strain 1201152,R
573.32431,Klebsiella pneumoniae strain SMKP03,S
573.58249,Klebsiella pneumoniae 17577,S
573.68007,Klebsiella pneumoniae CDK5405_re,R
573.52895,Klebsiella pneumoniae kp27,S
573.50770,Klebsiella pneumoniae KpE2-19,R
573.43972,Klebsiella pneumoniae 147,S
573.55155,Klebsiella pneumoniae HENAN259,R
573.40281,Klebsiella pneumoniae strain BK-167,R
573.38728,Klebsiella pneumoniae strain KP0022,S
573.18007,Klebsiella pneumoniae strain KCRI-131E strain R0004_131E,R
573.65213,Klebsiella pneumoniae KP2030,R
573.54200,Klebsiella pneumoniae PS_Kpn24,R
573.49588,Klebsiella pneumoniae Kp.142,S
573.78930,Klebsiella pneumoniae K7-IR,R
573.55072,Klebsiella pneumoniae GD03820,S
573.13653,Klebsiella pneumoniae KPN1757ec,R
573.14348,Klebsiella pneumoniae KPN722ec,R
573.66336,Klebsiella pneumoniae 26994_6#118,R
573.56304,Klebsiella pneumoniae 1679,R
573.68456,Klebsiella pneumoniae 15-9,S
573.12946,Klebsiella pneumoniae 45,S
573.62619,Klebsiella pneumoniae 23-M-LY-8,S
573.77849,Klebsiella pneumoniae GDKL-Q3,R
573.29368,Klebsiella pneumoniae strain k9,R
573.30908,Klebsiella pneumoniae strain HSP79,S
573.44595,Klebsiella pneumoniae Ni9,R
573.13851,Klebsiella pneumoniae KPN2023ec,R
573.20392,Klebsiella pneumoniae strain 4300STDY7045914,S
573.45103,Klebsiella pneumoniae EM11192,R
573.33980,Klebsiella pneumoniae strain NMI7632_17,R
573.13666,Klebsiella pneumoniae KPN1771ec,R
573.17669,Klebsiella pneumoniae strain COL-Kpn75,S
573.67031,Klebsiella pneumoniae KP_NORM_BLD_61453,S
573.43114,Klebsiella pneumoniae strain KP1064WHY,R
573.32096,Klebsiella pneumoniae strain BS76R-1-B,S
573.41135,Klebsiella pneumoniae strain MRSN380979,S
573.23272,Klebsiella pneumoniae strain GEO_49_Down_B,S
573.26031,Klebsiella pneumoniae strain NJGLYY4184-CR,R
573.32365,Klebsiella pneumoniae strain WCHKP090378,S
573.66603,Klebsiella pneumoniae KP_NORM_BLD_112904,S
573.31100,Klebsiella pneumoniae strain D46208,S
573.12535,Klebsiella pneumoniae strain 43422,R
573.26025,Klebsiella pneumoniae strain NJSZYY7-CR,S
573.56473,Klebsiella pneumoniae 2404,S
573.42192,Klebsiella pneumoniae strain SB1067,S
573.13896,Klebsiella pneumoniae KPN2073ec,R
573.69623,Klebsiella pneumoniae KP2303659,S
573.12885,Klebsiella pneumoniae 91,S
573.43324,Klebsiella pneumoniae strain L4,S
573.67254,Klebsiella pneumoniae ERR7221242,S
573.43482,Klebsiella pneumoniae strain No.6,R
573.48167,Klebsiella pneumoniae 190H10,S
573.52974,Klebsiella pneumoniae 21HMV001,S
573.14540,Klebsiella pneumoniae KPN982ec,R
573.18021,Klebsiella pneumoniae strain TUM14777,S
573.49437,Klebsiella pneumoniae 21120826,R
573.78722,Klebsiella pneumoniae 2466/22,S
573.68333,Klebsiella pneumoniae SWJC4231Bt,S
573.22493,Klebsiella pneumoniae strain CRK0036,R
573.52752,Klebsiella pneumoniae KP_53,R
573.52479,Klebsiella pneumoniae PRKP22,R
573.32083,Klebsiella pneumoniae strain 18KM1950,R
573.50039,Klebsiella pneumoniae Tembi-18,R
573.56493,Klebsiella pneumoniae CPO036,R
573.14392,Klebsiella pneumoniae KPN780ec,R
573.50193,Klebsiella pneumoniae C7686,S
573.79238,Klebsiella pneumoniae KE9171,S
573.57196,Klebsiella pneumoniae 21_P3_8B,R
573.22586,Klebsiella pneumoniae strain 1009748,R
573.49420,Klebsiella pneumoniae MLY_68,S
573.23987,Klebsiella pneumoniae strain 22,R
573.26208,Klebsiella pneumoniae strain 5012STDY7312665,R
573.14182,Klebsiella pneumoniae KPN472ec,R
573.37238,Klebsiella pneumoniae strain 11-2499 strain not applicable,S
573.23178,Klebsiella pneumoniae strain KLPN_93,R
573.42260,Klebsiella pneumoniae strain Kp_HUCA_Bac_44,S
573.56167,Klebsiella pneumoniae 22112805,R
573.25646,Klebsiella pneumoniae strain GEN000186,S
573.52868,Klebsiella pneumoniae kp699,S
573.52374,Klebsiella pneumoniae AUH-KIMP181,R
573.58215,Klebsiella pneumoniae SCCH83:Kpn962750,R
