genome_id,genome_name,label
573.15632,Klebsiella pneumoniae strain K792,R
573.66974,Klebsiella pneumoniae KP_NORM_BLD_3076,S
573.65899,Klebsiella pneumoniae JBABADF-19-0125,S
573.26223,Klebsiella pneumoniae strain 5012STDY7312687,S
573.67129,Klebsiella pneumoniae KP_NORM_URN_2012_80587,S
573.67272,Klebsiella pneumoniae ERR7221267,R
573.65530,Klebsiella pneumoniae CRE-18,S
573.36052,Klebsiella pneumoniae strain GCKp35,S
573.13867,Klebsiella pneumoniae KPN2041ec,R
573.13510,Klebsiella pneumoniae KPN1585ec,S
573.52430,Klebsiella pneumoniae KP1627 R1,R
573.52479,Klebsiella pneumoniae PRKP22,R
573.45032,Klebsiella pneumoniae DY2008,R
573.50150,Klebsiella pneumoniae AJ172,S
573.13489,Klebsiella pneumoniae KPN1560ec,S
573.26003,Klebsiella pneumoniae strain NJMSYY67-CR,R
573.13368,Klebsiella pneumoniae KPN1427ec,S
573.47152,Klebsiella pneumoniae Bio3,R
573.21775,Klebsiella pneumoniae strain EuSCAPE_IT246,R
573.62329,Klebsiella pneumoniae CTOTU47908,S
573.37608,Klebsiella pneumoniae strain 35KXXI,S
573.50876,Klebsiella pneumoniae CMC02_K,S
573.37622,Klebsiella pneumoniae strain 16KXXI,S
573.21364,Klebsiella pneumoniae strain EuSCAPE_FR044,S
573.20402,Klebsiella pneumoniae strain ID_12 strain not applicable,S
573.49599,Klebsiella pneumoniae Kp.122,S
573.29725,Klebsiella pneumoniae strain ZKP17,S
573.36196,Klebsiella pneumoniae strain FDAARGOS_1309 strain Not applicable,R
573.41433,Klebsiella pneumoniae strain KPC03,R
573.20127,Klebsiella pneumoniae strain NCTC13674,S
573.67507,Klebsiella pneumoniae Kp2287,R
573.20652,Klebsiella pneumoniae strain EuSCAPE_PT010,R
573.44478,Klebsiella pneumoniae BD-41,S
573.13809,Klebsiella pneumoniae KPN1973ec,S
573.52386,Klebsiella pneumoniae LS355,S
573.63960,Klebsiella pneumoniae CIM-Carb-057,S
573.65943,Klebsiella pneumoniae JBBDAFG-19-0179,S
573.19985,Klebsiella pneumoniae strain S12,R
573.27971,Klebsiella pneumoniae strain 46050,S
573.46209,Klebsiella pneumoniae 2485STDY5438234,R
573.22377,Klebsiella pneumoniae strain CRK0191,R
573.24346,Klebsiella pneumoniae strain MUGSI_129,R
573.51033,Klebsiella pneumoniae KPH4,S
573.52849,Klebsiella pneumoniae kp398,S
573.45834,Klebsiella pneumoniae 2019.TE.7,S
573.44007,Klebsiella pneumoniae KP18-2113,R
573.49090,Klebsiella pneumoniae BJ17-0111,R
573.14207,Klebsiella pneumoniae KPN521ec,R
573.63365,Klebsiella pneumoniae KLEB-CRE-GSH-0023,S
573.13097,Klebsiella pneumoniae KPN1091ec,R
573.27475,Klebsiella pneumoniae strain 168G7,R
573.21640,Klebsiella pneumoniae strain EuSCAPE_IT071,R
573.13105,Klebsiella pneumoniae KPN1100ec,R
573.66949,Klebsiella pneumoniae KP_NORM_BLD_228,S
573.44371,Klebsiella pneumoniae KP10,S
573.20171,Klebsiella pneumoniae strain NCTC9154,S
573.42170,Klebsiella pneumoniae strain SDHK30,R
573.27670,Klebsiella pneumoniae strain 4928STDY7071123,S
573.64650,Klebsiella pneumoniae MJH560,S
573.56382,Klebsiella pneumoniae CPO319,S
573.56390,Klebsiella pneumoniae ERA10-2,S
573.50873,Klebsiella pneumoniae K7,S
573.50421,Klebsiella pneumoniae strain ZE-13nov19-135,S
573.63140,Klebsiella pneumoniae CRKPN12,R
573.46576,Klebsiella pneumoniae MUGSI_2,S
573.66938,Klebsiella pneumoniae KP_NORM_BLD_2015_115372,S
573.68251,Klebsiella pneumoniae GN-004,S
573.14316,Klebsiella pneumoniae KPN685ec,R
573.49393,Klebsiella pneumoniae MRSN 31314,S
573.18571,Klebsiella pneumoniae strain KPC 48,R
573.15640,Klebsiella pneumoniae strain K1057,R
573.67423,Klebsiella pneumoniae Kp4129,R
573.32359,Klebsiella pneumoniae strain WCHKP090389,R
573.32164,Klebsiella pneumoniae strain Q1448,R
573.14004,Klebsiella pneumoniae KPN265ec,R
573.9824,Klebsiella pneumoniae strain MGH140,S
573.32318,Klebsiella pneumoniae strain RHBSTW-00843,S
573.52737,Klebsiella pneumoniae P6,S
573.67487,Klebsiella pneumoniae Kp3509,S
573.39824,Klebsiella pneumoniae strain TUM12133,R
573.44695,Klebsiella pneumoniae Kp155,R
573.52275,Klebsiella pneumoniae COL-Kpn55,R
573.27507,Klebsiella pneumoniae strain 596,R
573.26311,Klebsiella pneumoniae strain 5012STDY7626430,S
573.23219,Klebsiella pneumoniae strain KP_320,S
573.58969,Klebsiella pneumoniae K32,S
573.34022,Klebsiella pneumoniae strain CFSAN059625,S
573.68010,Klebsiella pneumoniae CDK2903,R
573.26201,Klebsiella pneumoniae strain 5012STDY7312667,S
573.55200,Klebsiella pneumoniae bat187,S
573.63344,Klebsiella pneumoniae KLEB-CRE-TBH-0021,S
573.20933,Klebsiella pneumoniae strain EuSCAPE_RS093,R
573.14992,Klebsiella pneumoniae strain K7118,S
573.23232,Klebsiella pneumoniae strain T4,R
573.46113,Klebsiella pneumoniae KSB2_8D,S
573.19881,Klebsiella pneumoniae strain BC_5006,R
573.14817,Klebsiella pneumoniae strain 7,R
573.9969,Klebsiella pneumoniae strain VRCO0183,S
573.49897,Klebsiella pneumoniae Kp184,S
573.21483,Klebsiella pneumoniae strain EuSCAPE_EE007,S
573.52816,Klebsiella pneumoniae X_101,R
573.17918,Klebsiella pneumoniae strain SCPM-O-B-7852 (KpB-2580) strain SCPM-O-B-7852 (KpB-2580),S
573.50889,Klebsiella pneumoniae BA18820,R
573.13115,Klebsiella pneumoniae KPN1111ec,R
573.27454,Klebsiella pneumoniae strain 182E2,R
573.49044,Klebsiella pneumoniae RM2.20.T8,R
573.39626,Klebsiella pneumoniae strain K439,S
573.20611,Klebsiella pneumoniae strain EuSCAPE_GR133,R
573.33877,Klebsiella pneumoniae strain KC1,S
573.62346,Klebsiella pneumoniae KP10042 ntrds-4,R
573.24419,Klebsiella pneumoniae strain MUGSI_52,R
573.29888,Klebsiella pneumoniae strain Kpngiani7132585,R
573.68006,Klebsiella pneumoniae CDK6308,S
573.56363,Klebsiella pneumoniae ERA5_1,S
573.20133,Klebsiella pneumoniae strain NCTC9635,S
573.15238,Klebsiella pneumoniae strain C4,S
573.21946,Klebsiella pneumoniae strain EuSCAPE_ES063,S
573.39764,Klebsiella pneumoniae strain KP-13-14,R
573.66134,Klebsiella pneumoniae ERR1830481,R
573.44200,Klebsiella pneumoniae Previously collected from blood cultures (R) strain Previously collected from blood cultures (R),S
573.46197,Klebsiella pneumoniae 2485STDY5438216,S
573.13335,Klebsiella pneumoniae KPN1385ec,S
573.18192,Klebsiella pneumoniae strain WCHKP040004,R
573.14127,Klebsiella pneumoniae KPN406ec,R
573.22561,Klebsiella pneumoniae strain SU4,R
573.49463,Klebsiella pneumoniae 21072123,S
573.64692,Klebsiella pneumoniae G124,S
573.23283,Klebsiella pneumoniae strain kpneu009,S
573.52278,Klebsiella pneumoniae COL-Kpn113,S
573.27324,Klebsiella pneumoniae strain 2,R
573.62661,Klebsiella pneumoniae 7-5-1,S
573.26245,Klebsiella pneumoniae strain 5012STDY7626363,S
573.22379,Klebsiella pneumoniae strain CRK0136,R
573.40366,Klebsiella pneumoniae strain MRSN702325,R
573.13453,Klebsiella pneumoniae KPN1520ec,R
573.43498,Klebsiella pneumoniae strain 147,S
573.44372,Klebsiella pneumoniae KP13,S
573.64811,Klebsiella pneumoniae KPN708696,S
573.27394,Klebsiella pneumoniae strain P008E M3,S
573.57250,Klebsiella pneumoniae BA10184,S
573.13632,Klebsiella pneumoniae KPN172ec,R
573.25722,Klebsiella pneumoniae strain TUM14059,S
573.56271,Klebsiella pneumoniae CS00367,R
573.66366,Klebsiella pneumoniae 26994_7#92,R
573.13346,Klebsiella pneumoniae KPN1401ec,R
573.54285,Klebsiella pneumoniae WU-043-E2-S02_sm_blue,R
573.50159,Klebsiella pneumoniae XY,R
573.35689,Klebsiella pneumoniae strain KLEB002,S
573.45936,Klebsiella pneumoniae OpGen10,S
573.49031,Klebsiella pneumoniae RM2.69.T8,R
573.52204,Klebsiella pneumoniae COL-Kpn20,S
573.26293,Klebsiella pneumoniae strain 5012STDY7626410,R
573.45963,Klebsiella pneumoniae K210184,R
573.13492,Klebsiella pneumoniae KPN1564ec,S
573.49415,Klebsiella pneumoniae MLY_109,R
573.64564,Klebsiella pneumoniae A125,R
573.5702,Klebsiella pneumoniae strain PB242,S
573.35551,Klebsiella pneumoniae strain KP60_C,S
573.50508,Klebsiella pneumoniae strain SP871,S
573.20959,Klebsiella pneumoniae strain EuSCAPE_HR025,S
573.52921,Klebsiella pneumoniae S26_CRE26,R
573.27198,Klebsiella pneumoniae strain E111-1,S
573.26049,Klebsiella pneumoniae strain NJSXKYY21-CR,R
573.53055,Klebsiella pneumoniae clean6612,S
573.13810,Klebsiella pneumoniae KPN1974ec,R
573.13043,Klebsiella pneumoniae KPN1017ec,R
573.25747,Klebsiella pneumoniae strain TUM14098,S
573.68200,Klebsiella pneumoniae CDK5002,S
573.21245,Klebsiella pneumoniae strain EuSCAPE_TR168,S
573.13539,Klebsiella pneumoniae KPN1621ec,R
573.21354,Klebsiella pneumoniae strain EuSCAPE_FR016,S
573.52229,Klebsiella pneumoniae SCKP020136,R
573.49836,Klebsiella pneumoniae BL101-1,S
573.52391,Klebsiella pneumoniae EGKP6,S
573.64490,Klebsiella pneumoniae T041809,R
573.66629,Klebsiella pneumoniae KP_NORM_BLD_114054,S
573.22554,Klebsiella pneumoniae strain INF237,S
573.17850,Klebsiella pneumoniae strain PMB_1_3,R
573.25746,Klebsiella pneumoniae strain TUM14097,S
573.13050,Klebsiella pneumoniae KPN1025ec,R
573.46159,Klebsiella pneumoniae PBIO1988,S
573.21995,Klebsiella pneumoniae strain EuSCAPE_HU024,R
573.24431,Klebsiella pneumoniae strain MUGSI_69,S
573.52389,Klebsiella pneumoniae KPF39,S
573.44501,Klebsiella pneumoniae 6611.48,S
573.46361,Klebsiella pneumoniae CX78,R
573.54320,Klebsiella pneumoniae PN-013-E3-S01_blue,S
573.17615,Klebsiella pneumoniae strain COL-Kpn27,R
573.14266,Klebsiella pneumoniae KPN594ec,R
573.62375,Klebsiella pneumoniae BA3088,S
573.67288,Klebsiella pneumoniae ERR7221294,R
573.35591,Klebsiella pneumoniae strain 3-4,R
573.14816,Klebsiella pneumoniae strain 2,R
573.22592,Klebsiella pneumoniae strain KP26 (2018) strain KP26 (2018) strain KP26 (2018),S
573.64667,Klebsiella pneumoniae KP31612023BGR,S
573.29689,Klebsiella pneumoniae strain SRRSH83,R
573.13313,Klebsiella pneumoniae KPN1354ec,R
573.42237,Klebsiella pneumoniae strain Kp_HUCA_Bac_71,S
573.45798,Klebsiella pneumoniae 20181229B016,S
573.54097,Klebsiella pneumoniae C1771,S
573.32411,Klebsiella pneumoniae strain WP2-S17-ESBL-02,S
573.14204,Klebsiella pneumoniae KPN515ec,R
573.65953,Klebsiella pneumoniae JBBDAFH-19-0115,S
573.48959,Klebsiella pneumoniae s57,S
573.20790,Klebsiella pneumoniae strain EuSCAPE_RO057,R
573.12939,Klebsiella pneumoniae 8,S
573.43089,Klebsiella pneumoniae strain NCTC 13438 strain not collected,R
573.14097,Klebsiella pneumoniae KPN374ec,R
573.13448,Klebsiella pneumoniae KPN1515ec,R
573.36070,Klebsiella pneumoniae strain GCKp24,S
573.33946,Klebsiella pneumoniae strain CFSAN059617,S
573.21930,Klebsiella pneumoniae strain EuSCAPE_IT359,R
573.46284,Klebsiella pneumoniae 2485STDY5477941,S
573.13180,Klebsiella pneumoniae KPN1188ec,R
573.52896,Klebsiella pneumoniae kp105,S
573.25910,Klebsiella pneumoniae strain SIKP161,R
573.48050,Klebsiella pneumoniae EK32,S
573.12870,Klebsiella pneumoniae 3399,S
573.20304,Klebsiella pneumoniae strain 4300STDY6470413,S
573.18543,Klebsiella pneumoniae strain AR_0140,R
573.13898,Klebsiella pneumoniae KPN2076ec,R
573.48280,Klebsiella pneumoniae 11668,S
573.20017,Klebsiella pneumoniae strain KZ00371410,R
573.21035,Klebsiella pneumoniae strain EuSCAPE_BE018,R
573.53564,Klebsiella pneumoniae 331,R
573.14263,Klebsiella pneumoniae KPN591ec,R
573.64560,Klebsiella pneumoniae N12,S
573.64965,Klebsiella pneumoniae 5765,R
573.41235,Klebsiella pneumoniae strain SDWK28,R
573.44806,Klebsiella pneumoniae 17F768,S
573.44566,Klebsiella pneumoniae kp-111,R
573.20077,Klebsiella pneumoniae strain KpWI,R
573.58974,Klebsiella pneumoniae K21,S
573.13906,Klebsiella pneumoniae KPN2083ec,R
573.54842,Klebsiella pneumoniae GIMC1006:Kpn-102106,S
573.36574,Klebsiella pneumoniae strain 181E2,R
573.27620,Klebsiella pneumoniae strain S_2221,R
573.23210,Klebsiella pneumoniae strain KP_136,S
573.43785,Klebsiella pneumoniae Kp_HUCA_Bac_42,S
573.32180,Klebsiella pneumoniae strain BCKP01,S
573.54254,Klebsiella pneumoniae ID_0712_21,R
573.30963,Klebsiella pneumoniae strain P31,R
573.13697,Klebsiella pneumoniae KPN1832ec,S
573.62452,Klebsiella pneumoniae INSA56212,R
573.68349,Klebsiella pneumoniae ena-yuan-GCF_009647385.1,S
573.44176,Klebsiella pneumoniae 2564,R
573.35063,Klebsiella pneumoniae strain FK 6768,R
573.53517,Klebsiella pneumoniae TM115-158,S
573.57316,Klebsiella pneumoniae M43,R
573.20160,Klebsiella pneumoniae strain NCTC11693,S
573.15232,Klebsiella pneumoniae strain UBA4106,S
573.20129,Klebsiella pneumoniae strain NCTC7427,S
573.52461,Klebsiella pneumoniae PSKP35,R
573.9821,Klebsiella pneumoniae strain UCI116,R
573.20724,Klebsiella pneumoniae strain EuSCAPE_RS035,R
573.15217,Klebsiella pneumoniae strain AR_0112,R
573.64049,Klebsiella pneumoniae LACPHL-BACT-2023-00146,R
573.29557,Klebsiella pneumoniae strain R2,R
573.24151,Klebsiella pneumoniae strain MUGSI_67,R
573.20194,Klebsiella pneumoniae strain 4300STDY6636934,R
573.56974,Klebsiella pneumoniae 6277919,R
573.29778,Klebsiella pneumoniae strain ZKP112,S
573.31302,Klebsiella pneumoniae strain KPN638,R
573.62408,Klebsiella pneumoniae INSA58042,S
573.12796,Klebsiella pneumoniae strain MLST-15,R
573.29800,Klebsiella pneumoniae strain ZKP152,S
573.36180,Klebsiella pneumoniae strain FDAARGOS_1305 strain Not applicable,S
573.22410,Klebsiella pneumoniae strain CRK0132,R
573.65233,Klebsiella pneumoniae KP1939,R
573.50043,Klebsiella pneumoniae Tembi-28,S
573.14951,Klebsiella pneumoniae strain K1177,R
573.23185,Klebsiella pneumoniae strain KP-PSC5,S
573.35626,Klebsiella pneumoniae strain k52,R
573.33899,Klebsiella pneumoniae strain KP1828,R
573.12899,Klebsiella pneumoniae 3368,S
573.13371,Klebsiella pneumoniae KPN142ec,R
573.53780,Klebsiella pneumoniae 314H4,S
573.14478,Klebsiella pneumoniae KPN902ec,R
573.26080,Klebsiella pneumoniae strain 5012STDY7312712,S
573.44682,Klebsiella pneumoniae Kp132,R
573.44268,Klebsiella pneumoniae ARGID_22065,R
573.13827,Klebsiella pneumoniae KPN1994ec,S
573.44338,Klebsiella pneumoniae Ke33,S
573.25650,Klebsiella pneumoniae strain ICR003208,S
573.52754,Klebsiella pneumoniae KP_1200,R
573.53052,Klebsiella pneumoniae clean6615,S
573.14345,Klebsiella pneumoniae KPN719ec,R
573.54673,Klebsiella pneumoniae KP183,R
573.48149,Klebsiella pneumoniae 3B6-1,R
573.14366,Klebsiella pneumoniae KPN745ec,S
573.48064,Klebsiella pneumoniae ET41,S
573.15726,Klebsiella pneumoniae strain K1518,R
573.23249,Klebsiella pneumoniae strain EKP30Era128,S
573.39609,Klebsiella pneumoniae strain CAZ156,R
573.14997,Klebsiella pneumoniae strain NU-CRE212,R
573.53045,Klebsiella pneumoniae KPJCL-5,R
573.46631,Klebsiella pneumoniae 335,S
573.68037,Klebsiella pneumoniae ECLORG5,S
573.46120,Klebsiella pneumoniae KSB1_5A,S
573.20843,Klebsiella pneumoniae strain EuSCAPE_RO034,S
573.18539,Klebsiella pneumoniae strain WUSM_KP_58,S
573.36134,Klebsiella pneumoniae strain QU-37,S
573.15245,Klebsiella pneumoniae strain C18,S
573.24453,Klebsiella pneumoniae strain MUGSI_96,R
573.22576,Klebsiella pneumoniae strain sklx9177,R
573.15600,Klebsiella pneumoniae strain KSB2_4C,S
573.32381,Klebsiella pneumoniae strain WCHKP090360,R
573.64974,Klebsiella pneumoniae 2023CK-00929,S
573.20473,Klebsiella pneumoniae strain EuSCAPE_ES187,S
573.44081,Klebsiella pneumoniae MRSN572640,S
573.65271,Klebsiella pneumoniae KP1728,R
573.47238,Klebsiella pneumoniae 2016-1245,S
573.54719,Klebsiella pneumoniae SCPM-B-8465,S
573.58997,Klebsiella pneumoniae U1776-yvys,R
573.58978,Klebsiella pneumoniae K24,S
573.18593,Klebsiella pneumoniae strain WCHKP015663,R
573.13162,Klebsiella pneumoniae KPN1167ec,R
573.43176,Klebsiella pneumoniae strain Kp_HUCA_Bac_56,R
573.30834,Klebsiella pneumoniae strain AS012475,S
573.45841,Klebsiella pneumoniae 2-C6,R
573.47213,Klebsiella pneumoniae 2019-1718,S
573.50979,Klebsiella pneumoniae EH178-2,S
573.43077,Klebsiella pneumoniae strain SDHK25,R
573.54216,Klebsiella pneumoniae ID_0407_21,R
573.51044,Klebsiella pneumoniae 47168,S
573.18092,Klebsiella pneumoniae strain MM-2,S
573.55222,Klebsiella pneumoniae CAL14_1,S
573.31085,Klebsiella pneumoniae strain D47091,R
573.14174,Klebsiella pneumoniae KPN463ec,R
573.21674,Klebsiella pneumoniae strain EuSCAPE_IL066,R
573.66532,Klebsiella pneumoniae 27322_4#113,S
573.68294,Klebsiella pneumoniae kp4,S
573.57282,Klebsiella pneumoniae GWCRE19-240,R
573.20141,Klebsiella pneumoniae strain NCTC9637,S
573.21772,Klebsiella pneumoniae strain EuSCAPE_IT249,S
573.37166,Klebsiella pneumoniae strain SP 2805,S
573.17688,Klebsiella pneumoniae strain COL-Kpn115,R
573.66113,Klebsiella pneumoniae ERR1815067,R
573.14156,Klebsiella pneumoniae KPN438ec,R
573.54807,Klebsiella pneumoniae JS-54,S
573.59010,Klebsiella pneumoniae KLP00037,R
573.43769,Klebsiella pneumoniae Kp_HUCA_Bac_57,S
573.47141,Klebsiella pneumoniae NMI432_15,S
573.13134,Klebsiella pneumoniae KPN1133ec,S
573.47329,Klebsiella pneumoniae CCBH29093,R
573.31591,Klebsiella pneumoniae strain 5356 strain not applicable,R
573.65599,Klebsiella pneumoniae 24Kpn33,R
573.44186,Klebsiella pneumoniae Prospectively collected (P) strain Prospectively collected (P),S
573.28632,Klebsiella pneumoniae strain 36,R
573.58484,Klebsiella pneumoniae WH15,S
573.13859,Klebsiella pneumoniae KPN2032ec,S
573.35691,Klebsiella pneumoniae strain KLEB009,S
573.64793,Klebsiella pneumoniae 6843,R
573.50092,Klebsiella pneumoniae BA37048,S
573.20086,Klebsiella pneumoniae strain GSU10-3,R
573.67206,Klebsiella pneumoniae ERR7221187,S
573.24452,Klebsiella pneumoniae strain MUGSI_95,R
573.15033,Klebsiella pneumoniae strain 21,R
573.33998,Klebsiella pneumoniae strain NMI8313_18,S
573.15528,Klebsiella pneumoniae strain INF209,S
573.43198,Klebsiella pneumoniae strain Kp_HUCA_Bac_31,R
573.54819,Klebsiella pneumoniae JS-183,S
573.52958,Klebsiella pneumoniae KP6870155,S
573.52985,Klebsiella pneumoniae ST15,R
573.63269,Klebsiella pneumoniae 13L165,S
573.46692,Klebsiella pneumoniae MUGSI_227,S
573.64693,Klebsiella pneumoniae G32,S
573.56953,Klebsiella pneumoniae 1562488,R
573.52493,Klebsiella pneumoniae 1744,R
573.10011,Klebsiella pneumoniae strain VRCO0414,S
573.14050,Klebsiella pneumoniae KPN316ec,R
573.50096,Klebsiella pneumoniae SHX180,S
573.39761,Klebsiella pneumoniae strain KP-15-35,S
573.5694,Klebsiella pneumoniae strain W2-1-ERG5,S
573.14089,Klebsiella pneumoniae KPN366ec,R
573.21426,Klebsiella pneumoniae strain EuSCAPE_CZ039,R
573.33965,Klebsiella pneumoniae strain NMI4150_15,S
573.43408,Klebsiella pneumoniae strain 0213293972,S
573.29900,Klebsiella pneumoniae strain Kpngiani7132610,R
573.48262,Klebsiella pneumoniae CRK3022,R
573.32515,Klebsiella pneumoniae strain KKP3,S
573.9918,Klebsiella pneumoniae strain VRES1074,S
573.37181,Klebsiella pneumoniae strain SP 2350,S
573.46214,Klebsiella pneumoniae 2485STDY5438237,S
573.21343,Klebsiella pneumoniae strain EuSCAPE_PL055,S
573.26145,Klebsiella pneumoniae strain 5012STDY7312583,S
573.29730,Klebsiella pneumoniae strain ZKP42,R
573.36634,Klebsiella pneumoniae strain C23,R
573.68093,Klebsiella pneumoniae ND25Kp,S
573.66508,Klebsiella pneumoniae 27261_8#183,R
573.29589,Klebsiella pneumoniae strain 559,S
573.51085,Klebsiella pneumoniae MH-09jul19-302,S
573.58411,Klebsiella pneumoniae 25188,S
573.17995,Klebsiella pneumoniae strain KCRI-74 strain RDK43_74,S
573.24289,Klebsiella pneumoniae strain 351,S
573.31251,Klebsiella pneumoniae strain BA39649,S
573.13696,Klebsiella pneumoniae KPN1831ec,S
573.18173,Klebsiella pneumoniae strain SCKP040066,S
573.20456,Klebsiella pneumoniae strain EuSCAPE_GR031,S
573.54761,Klebsiella pneumoniae HB-10,R
573.33387,Klebsiella pneumoniae strain NR5056,R
573.50533,Klebsiella pneumoniae strain KFMC_KP06,R
573.53556,Klebsiella pneumoniae KpHUPM-105,S
573.21176,Klebsiella pneumoniae strain EuSCAPE_TR061,S
573.21868,Klebsiella pneumoniae strain EuSCAPE_IT391,R
573.23972,Klebsiella pneumoniae strain 133,S
573.52937,Klebsiella pneumoniae GX34,S
573.53588,Klebsiella pneumoniae CRKP_25,R
573.15504,Klebsiella pneumoniae strain 10356_5#79,R
573.12987,Klebsiella pneumoniae 3386,R
573.14054,Klebsiella pneumoniae KPN320ec,R
573.29456,Klebsiella pneumoniae strain 1711090,R
573.34267,Klebsiella pneumoniae strain INF079-sc-2280008,S
573.31580,Klebsiella pneumoniae strain KLP00218,S
573.65483,Klebsiella pneumoniae MGL_K-13,S
573.22573,Klebsiella pneumoniae strain sklx10042,R
573.67044,Klebsiella pneumoniae KP_NORM_BLD_61894,S
573.65925,Klebsiella pneumoniae JBBCACA-19-0044,S
573.52185,Klebsiella pneumoniae B2481,S
573.53495,Klebsiella pneumoniae S12_CRE12,R
573.49679,Klebsiella pneumoniae caz107,R
573.13065,Klebsiella pneumoniae KPN1043ec,R
573.29534,Klebsiella pneumoniae strain CL1538,R
573.54859,Klebsiella pneumoniae 20210909B1_22,S
573.44270,Klebsiella pneumoniae ARGID_10727,S
573.13333,Klebsiella pneumoniae KPN1383ec,S
573.13133,Klebsiella pneumoniae KPN1132ec,S
573.5719,Klebsiella pneumoniae strain W2-15-ERG14,R
573.35478,Klebsiella pneumoniae strain 9-4,R
573.18198,Klebsiella pneumoniae strain WCHKP040059,R
573.42916,Klebsiella pneumoniae strain MRSN511348,S
573.50780,Klebsiella pneumoniae EW704,S
573.14144,Klebsiella pneumoniae KPN424ec,R
573.43217,Klebsiella pneumoniae strain Kp_HUCA_Bac_3,S
573.64031,Klebsiella pneumoniae S_933,S
573.44769,Klebsiella pneumoniae 16B98,R
573.68454,Klebsiella pneumoniae XDR-072,S
573.26044,Klebsiella pneumoniae strain NJDCYY33-CR,R
573.36084,Klebsiella pneumoniae strain BA27458,R
573.63240,Klebsiella pneumoniae MUWRP0979,S
573.33273,Klebsiella pneumoniae strain NR0420,R
573.21266,Klebsiella pneumoniae strain EuSCAPE_TR224,R
573.57179,Klebsiella pneumoniae 30_P0_15,S
573.45894,Klebsiella pneumoniae S-P-N-054.01,R
573.13490,Klebsiella pneumoniae KPN1561ec,R
573.15642,Klebsiella pneumoniae strain K1232,R
573.47154,Klebsiella pneumoniae MCL-2017-2-T5-MAC,S
573.13163,Klebsiella pneumoniae KPN1168ec,R
573.41444,Klebsiella pneumoniae strain Previously collected from blood cultures (R) strain Previously collected from blood cultures (R) strain Previously collected from blood cultures (R),R
573.25705,Klebsiella pneumoniae strain TUM14038,S
573.59045,Klebsiella pneumoniae BA11948,S
573.21974,Klebsiella pneumoniae strain EuSCAPE_ES102,R
573.23971,Klebsiella pneumoniae strain 132,R
573.27542,Klebsiella pneumoniae strain D19,R
573.14507,Klebsiella pneumoniae KPN939ec,R
573.13263,Klebsiella pneumoniae KPN1284ec,R
573.13685,Klebsiella pneumoniae KPN1817ec,R
573.68455,Klebsiella pneumoniae XDR-047,S
573.43877,Klebsiella pneumoniae K5962,S
573.28017,Klebsiella pneumoniae strain C2,S
573.29706,Klebsiella pneumoniae strain SRRSH88,R
573.62372,Klebsiella pneumoniae BA3079,S
573.66968,Klebsiella pneumoniae KP_NORM_BLD_2803,S
573.20344,Klebsiella pneumoniae strain 4300STDY6470471,S
573.30958,Klebsiella pneumoniae strain HSP72,R
573.12533,Klebsiella pneumoniae strain 43329,R
573.56419,Klebsiella pneumoniae K7-301,S
573.40279,Klebsiella pneumoniae strain K6453,S
573.20682,Klebsiella pneumoniae strain EuSCAPE_SI009,S
573.53804,Klebsiella pneumoniae KP-415890,R
573.21025,Klebsiella pneumoniae strain EuSCAPE_IE008,S
573.54066,Klebsiella pneumoniae J13,S
573.21806,Klebsiella pneumoniae strain EuSCAPE_IT136,R
573.32409,Klebsiella pneumoniae strain CRKP1,R
573.13656,Klebsiella pneumoniae KPN1760ec,R
573.30947,Klebsiella pneumoniae strain P27,R
573.13531,Klebsiella pneumoniae KPN1610ec,R
573.21579,Klebsiella pneumoniae strain EuSCAPE_DE080,S
573.13442,Klebsiella pneumoniae KPN1508ec,S
573.15318,Klebsiella pneumoniae strain FDAARGOS_447,R
573.18473,Klebsiella pneumoniae strain PEC-KPC,R
573.18046,Klebsiella pneumoniae strain TUM14372,S
573.21032,Klebsiella pneumoniae strain EuSCAPE_BE014,R
573.34122,Klebsiella pneumoniae strain BS329-2,S
573.20827,Klebsiella pneumoniae strain EuSCAPE_RO098,S
573.54297,Klebsiella pneumoniae WU-043-E1-U04,R
573.22412,Klebsiella pneumoniae strain CRK0175,R
573.21529,Klebsiella pneumoniae strain EuSCAPE_DE015,S
573.42401,Klebsiella pneumoniae strain Previously collected from blood cultures (R) strain Previously collected from blood cultures (R) strain Previously collected from blood cultures (R),S
573.52635,Klebsiella pneumoniae 237,R
573.15003,Klebsiella pneumoniae strain BA356,R
573.51933,Klebsiella pneumoniae PEkp111,R
573.21592,Klebsiella pneumoniae strain EuSCAPE_IL024,R
573.39692,Klebsiella pneumoniae strain PAC2_170942,R
573.62630,Klebsiella pneumoniae 23-C-LY-81,R
573.66100,Klebsiella pneumoniae JBEHABI-19-0339,S
573.27430,Klebsiella pneumoniae strain 195E5,R
573.52306,Klebsiella pneumoniae B14,S
573.42404,Klebsiella pneumoniae strain Prospectively collected (P) strain Prospectively collected (P) strain Prospectively collected (P),S
573.27424,Klebsiella pneumoniae strain 198A2,R
573.20441,Klebsiella pneumoniae strain ID_63 strain not applicable,S
573.62484,Klebsiella pneumoniae N4_213_026G1_dasN4_213_026G1_abawaca.24,S
573.63082,Klebsiella pneumoniae PP-E819.3,S
573.13808,Klebsiella pneumoniae KPN196ec,R
573.54218,Klebsiella pneumoniae ID_0302_21,R
573.33875,Klebsiella pneumoniae strain BA23183,S
